#timestamp, tx, ty, tz, qx, qy, qz, qw
0.000000000, -1.75181, -42.4092, 3.60016, -0.0155885, 0.00440259, -0.101187, 0.994736
0.000000000, -0.766348, -42.6497, 3.58759, -0.0145037, 0.000944192, -0.100078, 0.994873
0.000000000, 0.23102, -42.8252, 3.58186, -0.0125529, -7.83145e-05, -0.0632859, 0.997916
0.000000000, 1.23807, -42.9418, 3.5792, -0.00997666, 0.00112218, -0.0299363, 0.999501
0.000000000, 2.24273, -42.9709, 3.56229, -0.0127059, 0.000294033, 0.00256311, 0.999916
0.000000000, 3.25304, -42.9506, 3.55952, -0.0123905, 0.000666423, 0.0267116, 0.999566
0.000000000, 4.26982, -42.9034, 3.54839, -0.0107258, 0.000691646, 0.0345162, 0.999346
0.000000000, 5.28231, -42.8638, 3.53167, -0.0120941, 0.00158663, 0.0267434, 0.999568
0.000000000, 6.31549, -42.8437, 3.53321, -0.00974156, 0.002881, 0.0112498, 0.999885
0.000000000, 7.33272, -42.8492, 3.52051, -0.00982864, 0.000168245, -0.00712708, 0.999926
0.000000000, 8.35442, -42.9047, 3.51284, -0.00875978, 0.00106459, -0.0214034, 0.999732
0.000000000, 9.37378, -42.9698, 3.49879, -0.00532505, 0.000656881, -0.0220457, 0.999743
0.000000000, 10.3884, -42.9888, 3.48877, -0.0053206, 0.00482139, 0.0203051, 0.999768
0.000000000, 11.4048, -42.9144, 3.46705, -0.00350241, 0.00049968, 0.0565423, 0.998394
0.000000000, 12.4088, -42.8331, 3.45476, -0.00377124, 0.00289854, 0.0219701, 0.999747
0.000000000, 13.4387, -42.8543, 3.44504, 0.000240955, -0.00242083, -0.0100666, 0.999946
0.000000000, 14.4526, -42.8712, 3.42669, -0.0116911, 0.0065633, -0.0173993, 0.999759
0.000000000, 15.4714, -42.9339, 3.41446, -0.00405555, 0.00204824, -0.0113061, 0.999926
0.000000000, 16.4748, -42.9659, 3.41404, 0.00407059, -0.0063455, -0.00385735, 0.999964
0.000000000, 17.6291, -42.8891, 3.42377, -0.00477136, -0.0134053, 0.0635969, 0.997874
0.000000000, 18.6504, -42.7595, 3.42149, -0.00670643, -0.00355283, 0.066694, 0.997745
0.000000000, 19.672, -42.6661, 3.41758, -0.00559439, -9.20303e-05, 0.0424625, 0.999082
0.000000000, 20.6771, -42.6217, 3.40285, -0.0103399, -0.0101871, 0.0128352, 0.999812
0.000000000, 21.702, -42.6352, 3.41914, -0.00631232, -0.00568012, -0.000220602, 0.999964
0.000000000, 22.7186, -42.5857, 3.42191, -0.00621898, -0.00222174, 0.0615817, 0.99808
0.000000000, 23.7274, -42.4464, 3.40288, -0.0104349, -0.00088505, 0.0558512, 0.998384
0.000000000, 24.7505, -42.3769, 3.39618, -0.0119097, -0.000734677, 0.0341112, 0.999347
0.000000000, 25.763, -42.3277, 3.38998, -0.00618133, 0.00576459, 0.0368326, 0.999286
0.000000000, 26.7832, -42.2828, 3.38241, -0.00685334, -0.00270844, 0.0198605, 0.999776
0.000000000, 27.7921, -42.276, 3.37257, -0.00367703, -0.00647808, 0.0319863, 0.999461
0.000000000, 28.8099, -42.2034, 3.36906, -0.00486238, -0.0050226, 0.0434352, 0.999032
0.000000000, 29.8334, -42.1389, 3.37143, -0.0094622, -0.00217007, 0.0313776, 0.99946
0.000000000, 30.854, -42.1201, 3.36778, -0.0102264, -0.000740364, 0.00903932, 0.999907
0.000000000, 31.8779, -42.1394, 3.36678, -0.0100376, -0.00639434, -0.00983263, 0.999881
0.000000000, 32.9009, -42.1837, 3.37188, -0.011476, -0.00429143, -0.0168676, 0.999783
0.000000000, 33.9156, -42.2221, 3.36851, -0.0129187, -0.0035054, -0.00883592, 0.999871
0.000000000, 34.9323, -42.2299, 3.36925, -0.0111604, -0.00232415, 0.0139748, 0.999837
0.000000000, 35.9419, -42.1801, 3.36118, -0.0126557, -0.00527304, 0.0400153, 0.999105
0.000000000, 36.9661, -42.0936, 3.35268, -0.0120262, -0.00142263, 0.056505, 0.998329
0.000000000, 37.9781, -41.9886, 3.35283, -0.0148195, -0.00332898, 0.0540214, 0.998424
0.000000000, 38.9939, -41.9055, 3.34741, -0.0123562, -0.00185688, 0.0455494, 0.998884
0.000000000, 40.0212, -41.8513, 3.34302, -0.01014, 0.00013566, 0.0314991, 0.999452
0.000000000, 41.0363, -41.8128, 3.33121, -0.00936986, -0.00232161, 0.017001, 0.999809
0.000000000, 42.0622, -41.8047, 3.32721, -0.0120731, 0.00090841, 0.00586217, 0.99991
0.000000000, 43.0751, -41.8102, 3.3218, -0.0126128, 0.00122454, 0.00315897, 0.999915
0.000000000, 44.1059, -41.8156, 3.30236, -0.0107182, 0.00529164, 0.00424949, 0.99992
0.000000000, 45.1079, -41.821, 3.30062, -0.00696338, -0.000412674, 0.00469317, 0.999965
0.000000000, 46.1268, -41.8228, 3.29529, -0.00892116, -0.000104973, -0.00158131, 0.999959
0.000000000, 47.1495, -41.8505, 3.29444, -0.00422247, -0.00120752, -0.00627241, 0.999971
0.000000000, 48.2944, -41.8511, 3.30423, -0.025679, -0.00382898, -0.00719705, 0.999637
0.000000000, 49.4587, -41.8754, 3.32406, -0.0333925, 4.73116e-05, -0.0143478, 0.999339
0.000000000, 50.5915, -41.929, 3.32636, -0.0343778, -0.00601984, -0.0245788, 0.999088
0.000000000, 51.7335, -41.9717, 3.33568, -0.0407611, -0.00486328, -0.00124628, 0.999156
0.000000000, 52.1926, -41.9248, 3.33573, -0.0384825, -0.00401256, 0.108245, 0.993371
0.000000000, 52.6304, -41.7847, 3.33113, -0.0329282, -0.00441541, 0.243415, 0.969353
0.000000000, 53.0279, -41.5682, 3.32761, -0.0125946, 0.0220318, 0.341311, 0.939608
0.000000000, 53.3411, -41.2403, 3.31942, -0.00605076, 0.00622682, 0.435678, 0.900061
0.000000000, 53.8579, -40.3562, 3.27234, -0.0177751, 0.0139062, 0.522007, 0.852643
0.000000000, 54.2961, -39.4161, 3.19852, -0.0340886, 0.0386007, 0.559718, 0.827082
0.000000000, 54.5584, -38.5065, 3.14297, -0.0182255, 0.0172084, 0.655846, 0.754478
0.000000000, 54.6351, -37.4693, 3.0621, -0.0277075, 0.0318953, 0.703627, 0.709312
0.000000000, 54.6185, -36.3174, 2.96069, -0.0269033, 0.0287906, 0.722703, 0.690034
0.000000000, 54.6316, -35.317, 2.87095, -0.0320307, 0.025893, 0.658488, 0.751463
0.000000000, 54.8772, -34.1893, 2.77326, -0.0350748, 0.0224816, 0.645593, 0.762544
0.000000000, 54.9806, -33.0376, 2.67796, -0.0395393, 0.0217758, 0.698512, 0.714174
0.000000000, 54.9827, -31.8826, 2.55892, -0.036293, 0.023049, 0.720384, 0.692242
0.000000000, 54.951, -30.7268, 2.46193, -0.0376025, 0.0243313, 0.71327, 0.699457
0.000000000, 54.989, -29.5804, 2.35792, -0.0367333, 0.0192269, 0.695514, 0.717316
0.000000000, 54.9367, -28.6127, 2.27682, -0.0322852, 0.0212366, 0.771315, 0.63528
0.000000000, 54.7287, -27.9951, 2.21437, -0.0308399, 0.0209696, 0.837647, 0.544937
0.000000000, 54.2835, -27.0761, 2.13157, -0.0360945, 0.022842, 0.843673, 0.535155
0.000000000, 53.931, -25.9913, 2.02035, -0.0376694, 0.0163446, 0.791892, 0.609279
0.000000000, 53.7365, -24.8526, 1.92533, -0.0402638, 0.0145635, 0.752821, 0.656831
0.000000000, 53.6363, -23.7071, 1.83948, -0.0360113, 0.0117325, 0.732816, 0.679372
0.000000000, 53.5921, -22.7079, 1.76407, -0.0346095, 0.0131983, 0.727619, 0.684981
0.000000000, 53.5322, -21.5599, 1.67336, -0.034492, 0.0137659, 0.734372, 0.67773
0.000000000, 53.4315, -20.4132, 1.5849, -0.0327983, 0.0159783, 0.748101, 0.662582
0.000000000, 53.2849, -19.2724, 1.49714, -0.0319478, 0.0158119, 0.758952, 0.65017
0.000000000, 53.1576, -18.2804, 1.41185, -0.0311859, 0.0190374, 0.760491, 0.648319
0.000000000, 52.9909, -17.147, 1.33756, -0.0327382, 0.0163509, 0.753526, 0.656398
0.000000000, 52.8932, -16.153, 1.25241, -0.0306997, 0.0182549, 0.74257, 0.668816
0.000000000, 52.8058, -15.0024, 1.16193, -0.0333897, 0.0186443, 0.731228, 0.68106
0.000000000, 52.7432, -13.8469, 1.07511, -0.033459, 0.015587, 0.725432, 0.687304
0.000000000, 52.7093, -12.8501, 0.996842, -0.0340771, 0.0159673, 0.723627, 0.689164
0.000000000, 52.621, -11.7296, 0.90163, -0.0352279, 0.016118, 0.782044, 0.622018
0.000000000, 52.3262, -10.7736, 0.82035, -0.0345267, 0.0198529, 0.821054, 0.56946
0.000000000, 51.9571, -9.67463, 0.720898, -0.0329734, 0.0211001, 0.805749, 0.590962
0.000000000, 51.7043, -8.54872, 0.615609, -0.0359447, 0.018052, 0.759245, 0.649561
0.000000000, 51.6261, -7.39026, 0.529493, -0.0361003, 0.0142296, 0.719085, 0.693838
0.000000000, 51.6421, -6.24381, 0.440179, -0.0336719, 0.0131875, 0.704011, 0.709268
0.000000000, 51.6573, -5.08904, 0.359602, -0.0313909, 0.0136585, 0.710772, 0.702589
0.000000000, 51.6409, -3.95053, 0.275269, -0.0337481, 0.016085, 0.723799, 0.688998
0.000000000, 51.5775, -2.85129, 0.193136, -0.0389056, 0.0169508, 0.729673, 0.682478
0.000000000, 51.5375, -1.78599, 0.109206, -0.0317773, 0.015022, 0.728145, 0.684521
0.000000000, 51.4858, -0.709283, 0.0282923, -0.0347609, 0.0168169, 0.724339, 0.688361
0.000000000, 51.4486, 0.37637, -0.0591037, -0.037058, 0.0143628, 0.726356, 0.686168
0.000000000, 51.3872, 1.45488, -0.147381, -0.0382225, 0.0157595, 0.733003, 0.678968
0.000000000, 51.2697, 2.51775, -0.238426, -0.0364785, 0.017379, 0.767108, 0.640244
0.000000000, 51.0062, 3.55902, -0.328322, -0.0326021, 0.0255251, 0.821882, 0.568151
0.000000000, 50.6458, 4.44034, -0.41745, -0.02125, 0.0435945, 0.881261, 0.470135
0.000000000, 50.2682, 4.94221, -0.455849, -0.00219533, 0.0565286, 0.923518, 0.37936
0.000000000, 49.5248, 5.69242, -0.505194, 0.00545065, 0.0458458, 0.913997, 0.403086
0.000000000, 48.871, 6.53071, -0.540788, -0.007859, 0.0247264, 0.88078, 0.472814
0.000000000, 48.2992, 7.48696, -0.598207, -0.0160211, 0.0217002, 0.87339, 0.486273
0.000000000, 47.7019, 8.39907, -0.660908, -0.012133, 0.0302976, 0.908967, 0.415587
0.000000000, 47.3729, 8.73051, -0.680531, -0.00964129, 0.0329428, 0.9606, 0.275808
0.000000000, 47.1037, 8.86899, -0.693368, -0.00136382, 0.0346489, 0.985937, 0.163481
0.000000000, 46.3278, 9.03891, -0.706309, 0.00177837, 0.0292096, 0.998164, 0.0530332
0.000000000, 45.252, 9.04266, -0.699632, 0.00937407, 0.0248794, 0.999298, -0.0264122
0.000000000, 44.118, 9.01708, -0.7182, -0.0256165, 0.0263591, 0.999272, -0.0102651
0.000000000, 43.0896, 9.04526, -0.73288, -0.00319775, 0.0230813, 0.999684, 0.00947779
0.000000000, 42.6629, 9.02155, -0.732312, 0.010874, 0.023913, 0.994106, -0.105182
0.000000000, 41.9138, 8.77037, -0.718782, 0.00245095, 0.0219077, 0.971705, -0.235166
0.000000000, 40.993, 8.3569, -0.694949, 0.0204263, 0.0569157, 0.970739, -0.232398
0.000000000, 40.1514, 8.11811, -0.677928, 0.015561, 0.0822081, 0.99177, -0.0969127
0.000000000, 39.5694, 8.11676, -0.692038, 0.00490785, 0.0738286, 0.997012, 0.0221696
0.000000000, 38.4878, 8.17895, -0.694788, -0.00411425, 0.0750833, 0.997123, 0.00956593
0.000000000, 37.4428, 8.17978, -0.694421, 0.0132839, 0.0611158, 0.997913, -0.0160805
0.000000000, 36.8493, 8.08402, -0.672736, 0.0174218, 0.0558462, 0.989475, -0.132348
0.000000000, 36.458, 7.93315, -0.645477, 0.0218167, 0.0446032, 0.966884, -0.25034
0.000000000, 35.6309, 7.33898, -0.574185, 0.0504429, 0.0404797, 0.94175, -0.330036
0.000000000, 34.8204, 6.71573, -0.469658, 0.0499873, 0.0355081, 0.942997, -0.327103
0.000000000, 33.9922, 6.13199, -0.344978, 0.0627118, 0.0423819, 0.950297, -0.302005
0.000000000, 33.0362, 5.54581, -0.222589, 0.065609, 0.0481711, 0.958805, -0.272155
0.000000000, 32.1894, 5.02599, -0.103261, 0.052059, 0.0361486, 0.961756, -0.266475
0.000000000, 31.3014, 4.53187, -0.00362252, 0.049054, 0.0322988, 0.965659, -0.253088
0.000000000, 30.3721, 4.05761, 0.0588685, 0.0260665, 0.0339549, 0.969574, -0.241026
0.000000000, 29.4077, 3.56307, 0.0840241, -0.00161734, 0.0189622, 0.972187, -0.23343
0.000000000, 28.3929, 3.15136, 0.0094275, -0.0320301, 0.00525481, 0.983381, -0.178627
0.000000000, 27.3299, 2.79025, -0.0385927, -0.00275, -0.00410368, 0.987335, -0.158573
0.000000000, 26.3695, 2.50049, -0.0487648, 0.00731244, 0.00231579, 0.988715, -0.14961
0.000000000, 25.3178, 2.19872, -0.015565, 0.014612, -0.00784269, 0.994545, -0.102983
0.000000000, 24.2828, 2.06961, -0.00241583, 0.00225207, -0.00233222, 0.998801, -0.0488475
0.000000000, 23.276, 2.01437, 0.00402392, 0.00270151, -0.00436675, 0.999965, -0.00654521
0.000000000, 22.7821, 2.07323, -0.00519066, 0.0090821, -0.00721745, 0.995522, 0.0938202
0.000000000, 21.8066, 2.37391, 0.00166107, 0.00854505, -0.00728775, 0.987184, 0.159189
0.000000000, 20.8435, 2.69774, 0.0215754, 0.00316848, -0.00573697, 0.989996, 0.140941
0.000000000, 19.855, 2.9232, 0.00691898, 0.000608225, -0.00717069, 0.997698, 0.0674267
0.000000000, 18.8523, 2.95638, 0.00565035, 0.00563696, -0.00979404, 0.999591, -0.0262642
0.000000000, 17.8413, 2.82489, 0.00565005, 0.00389178, -0.00799009, 0.99563, -0.0929594
0.000000000, 16.6892, 2.64161, 0.0133776, 0.00694977, -0.00404578, 0.997084, -0.0758809
0.000000000, 15.6749, 2.55777, 0.0123365, 0.00468597, -0.00519488, 0.999706, -0.0232327
0.000000000, 14.6712, 2.52555, 0.0179497, 0.00453989, -0.00584476, 0.999555, -0.028911
0.000000000, 13.645, 2.49667, 0.0106444, 0.00375098, -0.0063578, 0.999813, -0.0178725
0.000000000, 12.6398, 2.49507, 0.0195652, 0.0031214, -0.00834702, 0.999955, -0.00332959
0.000000000, 11.5139, 2.51647, 0.0169087, 0.00151779, -0.00999498, 0.999917, 0.0079259
0.000000000, 10.4248, 2.55639, 0.00178797, -0.00119264, -0.00236072, 0.99999, 0.00356519
0.000000000, 9.38567, 2.54615, 0.00730426, 0.00641803, -0.00391413, 0.999659, -0.0249931
0.000000000, 8.28465, 2.44316, 0.0106851, 0.00754744, -0.00476691, 0.996675, -0.0809929
0.000000000, 7.21158, 2.23121, 0.013975, 0.00289781, -0.00291321, 0.993653, -0.112418
0.000000000, 6.53013, 2.17331, 0.00322116, 0.000953307, -0.00352328, 0.999923, -0.0118728
0.000000000, 5.44011, 2.26439, 0.0166754, 0.00541013, -0.002918, 0.998517, 0.054092
0.000000000, 4.36062, 2.39846, 0.0199469, 0.00753244, -0.00466393, 0.998666, 0.0508793
0.000000000, 3.32671, 2.45299, 0.0203297, 0.00271606, -0.00275862, 0.999532, -0.0303469
0.000000000, 2.38025, 2.30286, 0.0233849, 0.00570864, -0.00410718, 0.9897, -0.142981
0.000000000, 2.12884, 2.19817, 0.0237857, 0.00653078, -0.00134182, 0.962899, -0.269778
0.000000000, 1.96242, 2.08246, 0.0300354, 0.00280687, -0.00137931, 0.927627, -0.373495
0.000000000, 1.81642, 1.92691, 0.025112, 0.00148425, 0.00192816, 0.878222, -0.478247
0.000000000, 1.70826, 1.74727, 0.0212038, 0.000873629, -0.00171462, -0.817866, 0.575406
0.000000000, 1.6428, 1.55887, 0.0213876, 0.00351835, -0.00384625, -0.744639, 0.667447
0.000000000, 1.62954, 1.35132, 0.0249773, 0.00202187, -0.00383445, -0.662339, 0.749192
0.000000000, 1.66525, 1.13789, 0.0210745, 0.00297424, -0.00562788, -0.581705, 0.813375
0.000000000, 1.79108, 0.850219, 0.0173215, 0.00434559, -0.00521493, -0.474885, 0.880022
0.000000000, 1.98886, 0.609665, 0.0165843, 0.00297254, -0.00422286, -0.365497, 0.930798
0.000000000, 2.15226, 0.477008, 0.0149436, 0.0033256, -0.00550649, -0.236147, 0.971696
0.000000000, 2.34755, 0.395227, 0.0190323, 0.0017651, -0.00481422, -0.08816, 0.996093
0.000000000, 2.56507, 0.365729, 0.0181034, 0.00274853, -0.00435539, 0.0183589, 0.999818
0.000000000, 2.85193, 0.402348, 0.0177937, 0.00348198, -0.00339749, 0.130072, 0.991493
0.000000000, 3.81468, 0.713888, 0.0162687, 0.00428889, -0.00551864, 0.17114, 0.985222
0.000000000, 3.02515, 0.479611, 0.0150271, 0.00384848, -0.00309628, 0.0645973, 0.997899
0.000000000, 2.01342, 0.363179, 0.0159996, 0.00383139, -0.0082906, 0.0704763, 0.997472
0.000000000, 1.67219, 0.3585, 0.0148645, 0.000706487, -0.00621031, -0.0662991, 0.99778
0.000000000, 1.6092, 0.365782, 0.0149332, 0.000435004, -0.00569033, -0.16902, 0.985596
0.000000000, 1.30971, 0.456333, 0.0214972, 0.00280977, -0.00515808, -0.051458, 0.998658
0.000000000, 1.21218, 0.47298, 0.0189446, 0.00370096, -0.00595425, 0.0624395, 0.998024
